Date,Sales_Dollars,Category,CategoryName
2018-11-26,40581.86,1022100,"Mixto Tequila"
2018-11-26,65221.42,1022200,"100% Agave Tequila"
2018-11-26,790.34,1022300,Mezcal
2018-11-26,279580.579999999,1031100,"American Vodkas"
2018-11-26,36286.36,1031200,"American Flavored Vodka"
2018-11-26,108691.73,1032100,"Imported Vodkas"
2018-11-26,49333.63,1032200,"Imported Flavored Vodka"
2018-11-26,13016.13,1041100,"American Dry Gins"
2018-11-26,214.28,1041200,"Flavored Gin"
2018-11-26,203.25,1041300,"American Sloe Gins"
2018-11-26,20167.61,1042100,"Imported Dry Gins"
2018-11-26,33552.1499999999,1051100,"American Brandies"
2018-11-26,73304.2,1052100,"Imported Brandies"
2018-11-26,6653.49,1062100,"Gold Rum"
2018-11-26,32433.02,1062200,"White Rum"
2018-11-26,3561.3,1062300,"Aged Dark Rum"
2018-11-26,89732.6199999999,1062400,"Spiced Rum"
2018-11-26,39437.2,1062500,"Flavored Rum"
2018-11-26,13800.15,1071100,"Cocktails /RTD"
2018-11-26,18630.07,1081100,"Coffee Liqueurs"
2018-11-26,59144.6199999999,1081200,"Cream Liqueurs"
2018-11-26,18339.8,1081300,"American Cordials & Liqueur"
2018-11-26,38608.04,1081400,"American Schnapps"
2018-11-26,5671.96,1081500,"Triple Sec"
2018-11-26,85526.16,1081600,"Whiskey Liqueur"
2018-11-26,46716.36,1082000,"Imported Cordials & Liqueurs"
2018-11-26,30126.13,1082200,"Imported Schnapps"
2018-11-26,2045.16,1091100,"American Distilled Spirit Specialty"
2018-11-26,6986.53,1091200,"Neutral Grain Spirits"
2018-11-26,1500.0,1091300,"Neutral Grain Spirits Flavored"
2018-11-26,1997.7,1092100,"Imported Distilled Spirit Specialty"
2018-11-26,44728.28,1701100,"Temporary & Specialty Packages"
2018-11-26,1539.06,1901200,"Special Order Items"
2018-11-26,816.21,"",""
2018-11-27,36572.9,1011100,"Blended Whiskies"
2018-11-27,120087.45,1011200,"Straight Bourbon Whiskies"
2018-11-27,2120.31,1011300,"Single Barrel Bourbon Whiskies"
2018-11-27,65638.6,1011400,"Tennessee Whiskies"
2018-11-27,782.13,1011500,"Bottled in Bond Bourbon"
2018-11-27,16526.14,1011600,"Straight Rye Whiskies"
2018-11-27,951.39,1011700,"Corn Whiskies"
2018-11-27,128691.96,1012100,"Canadian Whiskies"
2018-11-27,26338.33,1012200,"Scotch Whiskies"
2018-11-27,18949.7,1012300,"Single Malt Scotch"
2018-11-27,80904.8000000001,1012400,"Irish Whiskies"
2018-11-27,19086.43,1022100,"Mixto Tequila"
2018-11-27,49894.38,1022200,"100% Agave Tequila"
2018-11-27,299.67,1022300,Mezcal
2018-11-27,276642.159999999,1031100,"American Vodkas"
2018-11-27,29167.02,1031200,"American Flavored Vodka"
2018-11-27,139705.37,1032100,"Imported Vodkas"
2018-11-27,52893.05,1032200,"Imported Flavored Vodka"
2018-11-27,15307.75,1041100,"American Dry Gins"
2018-11-27,655.9,1041200,"Flavored Gin"
2018-11-27,97.56,1041300,"American Sloe Gins"
2018-11-27,18443.27,1042100,"Imported Dry Gins"
2018-11-27,44676.43,1051100,"American Brandies"
2018-11-27,60701.0199999999,1052100,"Imported Brandies"
2018-11-27,5115.92,1062100,"Gold Rum"
2018-11-27,16798.14,1062200,"White Rum"
2018-11-27,3367.66,1062300,"Aged Dark Rum"
2018-11-27,72383.1100000001,1062400,"Spiced Rum"
2018-11-27,28603.78,1062500,"Flavored Rum"
2018-11-27,16080.18,1071100,"Cocktails /RTD"
2018-11-27,22794.27,1081100,"Coffee Liqueurs"
2018-11-27,61172.34,1081200,"Cream Liqueurs"
2018-11-27,12455.57,1081300,"American Cordials & Liqueur"
2018-11-27,19596.07,1081400,"American Schnapps"
2018-11-27,1306.68,1081500,"Triple Sec"
2018-11-27,95001.59,1081600,"Whiskey Liqueur"
2018-11-27,26012.02,1082000,"Imported Cordials & Liqueurs"
2018-11-27,15831.66,1082200,"Imported Schnapps"
2018-11-27,3395.07,1091100,"American Distilled Spirit Specialty"
2018-11-27,4636.63,1091200,"Neutral Grain Spirits"
2018-11-27,930.0,1091300,"Neutral Grain Spirits Flavored"
2018-11-27,7280.72,1092100,"Imported Distilled Spirit Specialty"
2018-11-27,33509.33,1701100,"Temporary & Specialty Packages"
2018-11-27,134.94,1901200,"Special Order Items"
2018-11-27,1026.38,"",""
2018-11-28,44615.33,1011100,"Blended Whiskies"
2018-11-28,102683.64,1011200,"Straight Bourbon Whiskies"
2018-11-28,1664.39,1011300,"Single Barrel Bourbon Whiskies"
2018-11-28,68355.7200000001,1011400,"Tennessee Whiskies"
2018-11-28,1884.99,1011500,"Bottled in Bond Bourbon"
2018-11-28,15758.46,1011600,"Straight Rye Whiskies"
2018-11-28,1812.81,1011700,"Corn Whiskies"
2018-11-28,192664.049999999,1012100,"Canadian Whiskies"
2018-11-28,26864.99,1012200,"Scotch Whiskies"
2018-11-28,19230.81,1012300,"Single Malt Scotch"
2018-11-28,42860.81,1012400,"Irish Whiskies"
2018-11-28,31965.84,1022100,"Mixto Tequila"
2018-11-28,50225.74,1022200,"100% Agave Tequila"
2018-11-28,804.01,1022300,Mezcal
2018-11-28,295845.589999999,1031100,"American Vodkas"
2018-11-28,39031.95,1031200,"American Flavored Vodka"
2018-11-28,79028.83,1032100,"Imported Vodkas"
2018-11-28,29714.71,1032200,"Imported Flavored Vodka"
2018-11-28,12229.36,1041100,"American Dry Gins"
2018-11-28,526.99,1041200,"Flavored Gin"
2018-11-28,17835.74,1042100,"Imported Dry Gins"
2018-11-28,30524.74,1051100,"American Brandies"
2018-11-28,63085.6599999999,1052100,"Imported Brandies"
2018-11-28,8973.94,1062100,"Gold Rum"
2018-11-28,50312.2,1062200,"White Rum"
2018-11-28,4499.65,1062300,"Aged Dark Rum"
2018-11-28,96212.4899999999,1062400,"Spiced Rum"
2018-11-28,34256.61,1062500,"Flavored Rum"
2018-11-28,19011.23,1071100,"Cocktails /RTD"
2018-11-28,16385.18,1081100,"Coffee Liqueurs"
2018-11-28,55434.7,1081200,"Cream Liqueurs"
2018-11-28,18985.07,1081300,"American Cordials & Liqueur"
2018-11-28,31753.16,1081400,"American Schnapps"
2018-11-28,2491.02,1081500,"Triple Sec"
2018-11-28,89306.99,1081600,"Whiskey Liqueur"
2018-11-28,38614.93,1082000,"Imported Cordials & Liqueurs"
2018-11-28,31205.54,1082200,"Imported Schnapps"
2018-11-28,4721.01,1091100,"American Distilled Spirit Specialty"
2018-11-28,5362.61,1091200,"Neutral Grain Spirits"
2018-11-28,1770.75,1091300,"Neutral Grain Spirits Flavored"
2018-11-28,3245.3,1092100,"Imported Distilled Spirit Specialty"
2018-11-28,44473.49,1701100,"Temporary & Specialty Packages"
2018-11-28,343.97,1901200,"Special Order Items"
2018-11-28,1339.88,"",""
2018-11-29,39812.86,1011100,"Blended Whiskies"
2018-11-29,133860.59,1011200,"Straight Bourbon Whiskies"
2018-11-29,3389.15,1011300,"Single Barrel Bourbon Whiskies"
2018-11-29,74041.04,1011400,"Tennessee Whiskies"
2018-11-29,681.54,1011500,"Bottled in Bond Bourbon"
2018-11-29,23591.95,1011600,"Straight Rye Whiskies"
2018-11-29,2091.38,1011700,"Corn Whiskies"
2018-11-29,2430.0,1011800,"Iowa Distillery Whiskies"
2018-11-29,210022.51,1012100,"Canadian Whiskies"
2018-11-29,39414.52,1012200,"Scotch Whiskies"
2018-11-29,32721.87,1012300,"Single Malt Scotch"
2018-11-29,68541.64,1012400,"Irish Whiskies"
2018-11-29,45794.01,1022100,"Mixto Tequila"
2018-11-29,71408.4800000001,1022200,"100% Agave Tequila"
2018-11-29,694.62,1022300,Mezcal
2018-11-29,283782.529999999,1031100,"American Vodkas"
2018-11-29,39849.57,1031200,"American Flavored Vodka"
2018-11-29,91875.12,1032100,"Imported Vodkas"
2018-11-29,33902.94,1032200,"Imported Flavored Vodka"
2018-11-29,18052.72,1041100,"American Dry Gins"
2018-11-29,509.1,1041200,"Flavored Gin"
2018-11-29,89.43,1041300,"American Sloe Gins"
2018-11-29,23875.7,1042100,"Imported Dry Gins"
2018-11-29,24844.14,1051100,"American Brandies"
2018-11-29,54417.43,1052100,"Imported Brandies"
2018-11-29,7716.34,1062100,"Gold Rum"
2018-11-29,35349.75,1062200,"White Rum"
2018-11-29,3927.75,1062300,"Aged Dark Rum"
2018-11-29,92518.92,1062400,"Spiced Rum"
2018-11-29,29845.14,1062500,"Flavored Rum"
2018-11-29,16004.85,1071100,"Cocktails /RTD"
2018-11-29,15940.97,1081100,"Coffee Liqueurs"
2018-11-29,67589.52,1081200,"Cream Liqueurs"
2018-11-29,14134.2,1081300,"American Cordials & Liqueur"
2018-11-29,30383.46,1081400,"American Schnapps"
2018-11-29,5397.3,1081500,"Triple Sec"
2018-11-29,96477.85,1081600,"Whiskey Liqueur"
2018-11-29,55521.83,1082000,"Imported Cordials & Liqueurs"
2018-11-29,378.0,1082100,"Imported Cordials & Liqueur"
2018-11-29,25960.79,1082200,"Imported Schnapps"
2018-11-29,2699.13,1091100,"American Distilled Spirit Specialty"
2018-11-29,4577.67,1091200,"Neutral Grain Spirits"
2018-11-29,972.75,1091300,"Neutral Grain Spirits Flavored"
2018-11-29,11425.14,1092100,"Imported Distilled Spirit Specialty"
2018-11-29,46939.66,1701100,"Temporary & Specialty Packages"
2018-11-29,25627.57,1901200,"Special Order Items"
2018-11-29,6138.36,"",""
2018-11-30,27183.32,1011100,"Blended Whiskies"
2018-11-30,59464.3300000001,1011200,"Straight Bourbon Whiskies"
2018-11-30,29.12,1011300,"Single Barrel Bourbon Whiskies"
2018-11-30,35315.58,1011400,"Tennessee Whiskies"
2018-11-30,44.64,1011500,"Bottled in Bond Bourbon"
2018-11-30,7065.25,1011600,"Straight Rye Whiskies"
2018-11-30,34.5,1011700,"Corn Whiskies"
2018-11-30,104178.99,1012100,"Canadian Whiskies"
2018-11-30,9816.53,1012200,"Scotch Whiskies"
2018-11-30,6142.33,1012300,"Single Malt Scotch"
2018-11-30,11543.56,1012400,"Irish Whiskies"
2018-11-30,14204.05,1022100,"Mixto Tequila"
2018-11-30,30177.7,1022200,"100% Agave Tequila"
2018-11-30,139005.85,1031100,"American Vodkas"
2018-11-30,19641.1,1031200,"American Flavored Vodka"
2018-11-30,34228.07,1032100,"Imported Vodkas"
2018-11-30,7423.2,1032200,"Imported Flavored Vodka"
2018-11-30,6913.88,1041100,"American Dry Gins"
2018-11-30,87.66,1041200,"Flavored Gin"
2018-11-30,24.39,1041300,"American Sloe Gins"
2018-11-30,7618.72,1042100,"Imported Dry Gins"
2018-11-30,19357.97,1051100,"American Brandies"
2018-11-30,20583.82,1052100,"Imported Brandies"
2018-11-30,4350.34,1062100,"Gold Rum"
2018-11-30,28699.67,1062200,"White Rum"
2018-11-30,989.68,1062300,"Aged Dark Rum"
2018-11-30,55872.1600000001,1062400,"Spiced Rum"
2018-11-30,14253.64,1062500,"Flavored Rum"
2018-11-30,10714.79,1071100,"Cocktails /RTD"
2018-11-30,10341.98,1081100,"Coffee Liqueurs"
2018-11-30,29497.03,1081200,"Cream Liqueurs"
2018-11-30,7715.93000000001,1081300,"American Cordials & Liqueur"
2018-11-30,16193.4,1081400,"American Schnapps"
2018-11-30,647.73,1081500,"Triple Sec"
2018-11-30,63519.78,1081600,"Whiskey Liqueur"
2018-11-30,20762.53,1082000,"Imported Cordials & Liqueurs"
2018-11-30,10037.6,1082200,"Imported Schnapps"
2018-11-30,1575.79,1091100,"American Distilled Spirit Specialty"
2018-11-30,3345.51,1091200,"Neutral Grain Spirits"
2018-11-30,965.25,1091300,"Neutral Grain Spirits Flavored"
2018-11-30,768.33,1092100,"Imported Distilled Spirit Specialty"
2018-11-30,16615.56,1701100,"Temporary & Specialty Packages"
2018-11-30,5182.4,1901200,"Special Order Items"
2018-11-30,598.49,"",""
2018-12-03,46496.82,1011100,"Blended Whiskies"
2018-12-03,128487.84,1011200,"Straight Bourbon Whiskies"
2018-12-03,503.92,1011300,"Single Barrel Bourbon Whiskies"
2018-12-03,121372.02,1011400,"Tennessee Whiskies"
2018-12-03,1190.7,1011500,"Bottled in Bond Bourbon"
2018-12-03,15041.6,1011600,"Straight Rye Whiskies"
2018-12-03,857.62,1011700,"Corn Whiskies"
2018-12-03,307559.550000001,1012100,"Canadian Whiskies"
2018-12-03,20132.52,1012200,"Scotch Whiskies"
2018-12-03,13118.29,1012300,"Single Malt Scotch"
2018-12-03,69808.0500000001,1012400,"Irish Whiskies"
2018-12-03,41099.61,1022100,"Mixto Tequila"
2018-12-03,49818.03,1022200,"100% Agave Tequila"
2018-12-03,2128.54,1022300,Mezcal
2018-12-03,203818.239999999,1031100,"American Vodkas"
2018-12-03,40012.26,1031200,"American Flavored Vodka"
2018-12-03,74015.43,1032100,"Imported Vodkas"
2018-12-03,21973.64,1032200,"Imported Flavored Vodka"
2018-12-03,10475.88,1041100,"American Dry Gins"
2018-12-03,29.22,1041200,"Flavored Gin"
2018-12-03,243.9,1041300,"American Sloe Gins"
2018-12-03,24061.3,1042100,"Imported Dry Gins"
2018-12-03,27918.92,1051100,"American Brandies"
2018-12-03,44309.7,1052100,"Imported Brandies"
2018-12-03,5551.11,1062100,"Gold Rum"
2018-12-03,23355.49,1062200,"White Rum"
2018-12-03,2132.61,1062300,"Aged Dark Rum"
2018-12-03,122662.53,1062400,"Spiced Rum"
2018-12-03,20481.09,1062500,"Flavored Rum"
2018-12-03,12566.46,1071100,"Cocktails /RTD"
2018-12-03,15740.67,1081100,"Coffee Liqueurs"
2018-12-03,62040.35,1081200,"Cream Liqueurs"
2018-12-03,15600.55,1081300,"American Cordials & Liqueur"
2018-12-03,34295.15,1081400,"American Schnapps"
2018-12-03,2952.94,1081500,"Triple Sec"
2018-12-03,88650.91,1081600,"Whiskey Liqueur"
2018-12-03,47623.9600000001,1082000,"Imported Cordials & Liqueurs"
2018-12-03,198.0,1082100,"Imported Cordials & Liqueur"
2018-12-03,29567.53,1082200,"Imported Schnapps"
2018-12-03,1072.31,1091100,"American Distilled Spirit Specialty"
2018-12-03,4799.22,1091200,"Neutral Grain Spirits"
2018-12-03,1174.5,1091300,"Neutral Grain Spirits Flavored"
2018-12-03,4897.62,1092100,"Imported Distilled Spirit Specialty"
2018-12-03,71557.87,1701100,"Temporary & Specialty Packages"
2018-12-03,7924.1,1901200,"Special Order Items"
2018-12-03,1278.47,"",""
2018-12-04,37447.46,1011100,"Blended Whiskies"
2018-12-04,98267.7500000001,1011200,"Straight Bourbon Whiskies"
2018-12-04,759.11,1011300,"Single Barrel Bourbon Whiskies"
2018-12-04,44718.75,1011400,"Tennessee Whiskies"
2018-12-04,1207.89,1011500,"Bottled in Bond Bourbon"
2018-12-04,32199.71,1011600,"Straight Rye Whiskies"
2018-12-04,434.34,1011700,"Corn Whiskies"
2018-12-04,300988.02,1012100,"Canadian Whiskies"
2018-12-04,28707.17,1012200,"Scotch Whiskies"
2018-12-04,22662.0,1012300,"Single Malt Scotch"
2018-12-04,68911.7800000001,1012400,"Irish Whiskies"
2018-12-04,19374.65,1022100,"Mixto Tequila"
2018-12-04,28716.24,1022200,"100% Agave Tequila"
2018-12-04,483.84,1022300,Mezcal
2018-12-04,224897.759999999,1031100,"American Vodkas"
2018-12-04,46611.6299999999,1031200,"American Flavored Vodka"
2018-12-04,68814.26,1032100,"Imported Vodkas"
2018-12-04,33664.57,1032200,"Imported Flavored Vodka"
2018-12-04,15491.08,1041100,"American Dry Gins"
2018-12-04,574.66,1041200,"Flavored Gin"
2018-12-04,243.9,1041300,"American Sloe Gins"
2018-12-04,37263.8,1042100,"Imported Dry Gins"
2018-12-04,33391.01,1051100,"American Brandies"
2018-12-04,59718.6699999999,1052100,"Imported Brandies"
2018-12-04,5052.28,1062100,"Gold Rum"
2018-12-04,21105.34,1062200,"White Rum"
2018-12-04,1355.81,1062300,"Aged Dark Rum"
2018-12-04,132774.9,1062400,"Spiced Rum"
2018-12-04,22361.49,1062500,"Flavored Rum"
2018-12-04,17198.16,1071100,"Cocktails /RTD"
2018-12-04,13450.99,1081100,"Coffee Liqueurs"
2018-12-04,96340.91,1081200,"Cream Liqueurs"
2018-12-04,12007.65,1081300,"American Cordials & Liqueur"
2018-12-04,18436.94,1081400,"American Schnapps"
2018-12-04,1024.56,1081500,"Triple Sec"
2018-12-04,71818.52,1081600,"Whiskey Liqueur"
2018-12-04,31197.88,1082000,"Imported Cordials & Liqueurs"
2018-12-04,15684.84,1082200,"Imported Schnapps"
2018-12-04,1113.01,1091100,"American Distilled Spirit Specialty"
2018-12-04,4098.74,1091200,"Neutral Grain Spirits"
2018-12-04,773.25,1091300,"Neutral Grain Spirits Flavored"
2018-12-04,4245.63,1092100,"Imported Distilled Spirit Specialty"
2018-12-04,77129.96,1701100,"Temporary & Specialty Packages"
2018-12-04,4480.2,1901200,"Special Order Items"
2018-12-04,1091.13,"",""
2018-12-05,47030.16,1011100,"Blended Whiskies"
2018-12-05,136068.83,1011200,"Straight Bourbon Whiskies"
2018-12-05,1226.48,1011300,"Single Barrel Bourbon Whiskies"
2018-12-05,68493.31,1011400,"Tennessee Whiskies"
2018-12-05,1333.95,1011500,"Bottled in Bond Bourbon"
2018-12-05,27879.54,1011600,"Straight Rye Whiskies"
2018-12-05,2302.47,1011700,"Corn Whiskies"
2018-12-05,348881.760000001,1012100,"Canadian Whiskies"
2018-12-05,33063.12,1012200,"Scotch Whiskies"
2018-12-05,30007.27,1012300,"Single Malt Scotch"
2018-12-05,62025.81,1012400,"Irish Whiskies"
2018-12-05,23942.94,1022100,"Mixto Tequila"
2018-12-05,51101.94,1022200,"100% Agave Tequila"
2018-12-05,19.89,1022300,Mezcal
2018-12-05,205125.789999999,1031100,"American Vodkas"
2018-12-05,45374.6299999999,1031200,"American Flavored Vodka"
2018-12-05,161624.88,1032100,"Imported Vodkas"
2018-12-05,27527.06,1032200,"Imported Flavored Vodka"
2018-12-05,14478.64,1041100,"American Dry Gins"
2018-12-05,305.03,1041200,"Flavored Gin"
2018-12-05,146.34,1041300,"American Sloe Gins"
2018-12-05,27765.54,1042100,"Imported Dry Gins"
2018-12-05,24370.74,1051100,"American Brandies"
2018-12-05,52542.22,1052100,"Imported Brandies"
2018-12-05,5719.06,1062100,"Gold Rum"
2018-12-05,31799.67,1062200,"White Rum"
2018-12-05,3784.99,1062300,"Aged Dark Rum"
2018-12-05,120725.9,1062400,"Spiced Rum"
2018-12-05,36153.56,1062500,"Flavored Rum"
2018-12-05,15695.91,1071100,"Cocktails /RTD"
2018-12-05,155.88,1081000,"American Cordials & Liqueurs"
2018-12-05,23783.47,1081100,"Coffee Liqueurs"
2018-12-05,82583.13,1081200,"Cream Liqueurs"
2018-12-05,12843.77,1081300,"American Cordials & Liqueur"
2018-12-05,33178.57,1081400,"American Schnapps"
2018-12-05,2413.35,1081500,"Triple Sec"
2018-12-05,83676.71,1081600,"Whiskey Liqueur"
2018-12-05,39694.45,1082000,"Imported Cordials & Liqueurs"
2018-12-05,21089.21,1082200,"Imported Schnapps"
2018-12-05,10225.17,1091100,"American Distilled Spirit Specialty"
2018-12-05,5948.85,1091200,"Neutral Grain Spirits"
2018-12-05,1011.75,1091300,"Neutral Grain Spirits Flavored"
2018-12-05,2319.68,1092100,"Imported Distilled Spirit Specialty"
2018-12-05,54966.08,1701100,"Temporary & Specialty Packages"
2018-12-05,4074.62,1901200,"Special Order Items"
2018-12-05,5089.3,"",""
2018-12-06,40189.84,1011100,"Blended Whiskies"
2018-12-06,136893.34,1011200,"Straight Bourbon Whiskies"
2018-12-06,1236.55,1011300,"Single Barrel Bourbon Whiskies"
2018-12-06,81066.41,1011400,"Tennessee Whiskies"
2018-12-06,390.51,1011500,"Bottled in Bond Bourbon"
2018-12-06,48979.34,1011600,"Straight Rye Whiskies"
2018-12-06,1180.47,1011700,"Corn Whiskies"
2018-12-06,314379.38,1012100,"Canadian Whiskies"
2018-12-06,40144.71,1012200,"Scotch Whiskies"
2018-12-06,32273.07,1012300,"Single Malt Scotch"
2018-12-06,35402.78,1012400,"Irish Whiskies"
2018-12-06,38749.41,1022100,"Mixto Tequila"
2018-12-06,76723.94,1022200,"100% Agave Tequila"
2018-12-06,1125.0,1022300,Mezcal
2018-12-06,251269.67,1031100,"American Vodkas"
2018-12-06,47145.73,1031200,"American Flavored Vodka"
2018-12-06,208089.8,1032100,"Imported Vodkas"
2018-12-06,37693.1,1032200,"Imported Flavored Vodka"
2018-12-06,15051.2,1041100,"American Dry Gins"
2018-12-06,487.0,1041200,"Flavored Gin"
2018-12-06,138.21,1041300,"American Sloe Gins"
2018-12-06,42499.66,1042100,"Imported Dry Gins"
2018-12-06,26036.55,1051100,"American Brandies"
2018-12-06,39501.43,1052100,"Imported Brandies"
2018-12-06,6441.12,1062100,"Gold Rum"
2018-12-06,32490.36,1062200,"White Rum"
2018-12-06,5684.05,1062300,"Aged Dark Rum"
2018-12-06,171543.0,1062400,"Spiced Rum"
2018-12-06,25346.91,1062500,"Flavored Rum"
2018-12-06,20146.33,1071100,"Cocktails /RTD"
2018-12-06,13021.35,1081100,"Coffee Liqueurs"
2018-12-06,70707.86,1081200,"Cream Liqueurs"
2018-12-06,13679.53,1081300,"American Cordials & Liqueur"
2018-12-06,29651.01,1081400,"American Schnapps"
2018-12-06,4803.87,1081500,"Triple Sec"
2018-12-06,97278.37,1081600,"Whiskey Liqueur"
2018-12-06,41831.57,1082000,"Imported Cordials & Liqueurs"
2018-12-06,22485.35,1082200,"Imported Schnapps"
2018-12-06,13831.23,1091100,"American Distilled Spirit Specialty"
2018-12-06,2518.6,1091200,"Neutral Grain Spirits"
2018-12-06,1047.0,1091300,"Neutral Grain Spirits Flavored"
2018-12-06,9654.72,1092100,"Imported Distilled Spirit Specialty"
2018-12-06,31844.11,1701100,"Temporary & Specialty Packages"
2018-12-06,4966.38,1901200,"Special Order Items"
2018-12-06,1178.71,"",""
2018-12-07,30406.99,1011100,"Blended Whiskies"
2018-12-07,63869.66,1011200,"Straight Bourbon Whiskies"
2018-12-07,169.36,1011300,"Single Barrel Bourbon Whiskies"
2018-12-07,61931.36,1011400,"Tennessee Whiskies"
2018-12-07,225.0,1011500,"Bottled in Bond Bourbon"
2018-12-07,7706.03,1011600,"Straight Rye Whiskies"
2018-12-07,1524.63,1011700,"Corn Whiskies"
2018-12-07,173383.9,1012100,"Canadian Whiskies"
2018-12-07,14430.59,1012200,"Scotch Whiskies"
2018-12-07,8084.21,1012300,"Single Malt Scotch"
2018-12-07,6396.18,1012400,"Irish Whiskies"
2018-12-07,12261.74,1022100,"Mixto Tequila"
2018-12-07,16295.74,1022200,"100% Agave Tequila"
2018-12-07,98179.65,1031100,"American Vodkas"
2018-12-07,17578.98,1031200,"American Flavored Vodka"
2018-12-07,53267.02,1032100,"Imported Vodkas"
2018-12-07,4724.89,1032200,"Imported Flavored Vodka"
2018-12-07,6178.68,1041100,"American Dry Gins"
2018-12-07,185.06,1041200,"Flavored Gin"
2018-12-07,73.17,1041300,"American Sloe Gins"
2018-12-07,6251.65,1042100,"Imported Dry Gins"
2018-12-07,13976.51,1051100,"American Brandies"
2018-12-07,16951.69,1052100,"Imported Brandies"
2018-12-07,2746.88,1062100,"Gold Rum"
2018-12-07,15270.87,1062200,"White Rum"
2018-12-07,1022.45,1062300,"Aged Dark Rum"
2018-12-07,49411.1000000001,1062400,"Spiced Rum"
2018-12-07,13878.19,1062500,"Flavored Rum"
2018-12-07,7784.73999999999,1071100,"Cocktails /RTD"
2018-12-07,311.76,1081000,"American Cordials & Liqueurs"
2018-12-07,9804.28999999999,1081100,"Coffee Liqueurs"
2018-12-07,31120.86,1081200,"Cream Liqueurs"
2018-12-07,5598.68,1081300,"American Cordials & Liqueur"
2018-12-07,13363.34,1081400,"American Schnapps"
2018-12-07,1034.33,1081500,"Triple Sec"
2018-12-07,58614.6,1081600,"Whiskey Liqueur"
2018-12-07,23247.07,1082000,"Imported Cordials & Liqueurs"
2018-12-07,8933.27,1082200,"Imported Schnapps"
2018-12-07,2892.2,1091100,"American Distilled Spirit Specialty"
2018-12-07,1897.44,1091200,"Neutral Grain Spirits"
2018-12-07,319.5,1091300,"Neutral Grain Spirits Flavored"
2018-12-07,653.0,1092100,"Imported Distilled Spirit Specialty"
2018-12-07,15043.98,1701100,"Temporary & Specialty Packages"
2018-12-07,2193.06,1901200,"Special Order Items"
2018-12-07,1080.0,"",""
2018-12-10,41780.75,1011100,"Blended Whiskies"
2018-12-10,116251.44,1011200,"Straight Bourbon Whiskies"
2018-12-10,779.34,1011300,"Single Barrel Bourbon Whiskies"
2018-12-10,113371.59,1011400,"Tennessee Whiskies"
2018-12-10,631.71,1011500,"Bottled in Bond Bourbon"
2018-12-10,21236.99,1011600,"Straight Rye Whiskies"
2018-12-10,6079.5,1011700,"Corn Whiskies"
2018-12-10,212396.48,1012100,"Canadian Whiskies"
2018-12-10,27368.55,1012200,"Scotch Whiskies"
2018-12-10,19735.65,1012300,"Single Malt Scotch"
2018-12-10,31455.38,1012400,"Irish Whiskies"
2018-12-10,41843.06,1022100,"Mixto Tequila"
2018-12-10,54035.76,1022200,"100% Agave Tequila"
2018-12-10,39.78,1022300,Mezcal
2018-12-10,211346.699999999,1031100,"American Vodkas"
2018-12-10,38524.7399999999,1031200,"American Flavored Vodka"
2018-12-10,111240.71,1032100,"Imported Vodkas"
2018-12-10,24126.79,1032200,"Imported Flavored Vodka"
2018-12-10,13893.37,1041100,"American Dry Gins"
2018-12-10,559.3,1041200,"Flavored Gin"
2018-12-10,73.17,1041300,"American Sloe Gins"
2018-12-10,21255.78,1042100,"Imported Dry Gins"
2018-12-10,30850.5999999999,1051100,"American Brandies"
2018-12-10,52740.6899999999,1052100,"Imported Brandies"
2018-12-10,5963.91,1062100,"Gold Rum"
2018-12-10,33375.39,1062200,"White Rum"
2018-12-10,3159.86,1062300,"Aged Dark Rum"
2018-12-10,121391.9,1062400,"Spiced Rum"
2018-12-10,25646.92,1062500,"Flavored Rum"
2018-12-10,16804.09,1071100,"Cocktails /RTD"
2018-12-10,9747.65,1081100,"Coffee Liqueurs"
2018-12-10,57648.32,1081200,"Cream Liqueurs"
2018-12-10,12494.79,1081300,"American Cordials & Liqueur"
2018-12-10,28439.37,1081400,"American Schnapps"
2018-12-10,3370.59,1081500,"Triple Sec"
2018-12-10,94288.67,1081600,"Whiskey Liqueur"
2018-12-10,46763.4700000001,1082000,"Imported Cordials & Liqueurs"
2018-12-10,168.06,1082100,"Imported Cordials & Liqueur"
2018-12-10,36265.88,1082200,"Imported Schnapps"
2018-12-10,569.14,1091100,"American Distilled Spirit Specialty"
2018-12-10,4274.08,1091200,"Neutral Grain Spirits"
2018-12-10,1092.75,1091300,"Neutral Grain Spirits Flavored"
2018-12-10,563.64,1092000,"Imported Distilled Spirits Specialty"
2018-12-10,10027.54,1092100,"Imported Distilled Spirit Specialty"
2018-12-10,162219.17,1701100,"Temporary & Specialty Packages"
2018-12-10,11260.98,1901200,"Special Order Items"
2018-12-10,2298.42,"",""
2018-12-11,39916.33,1011100,"Blended Whiskies"
2018-12-11,154895.64,1011200,"Straight Bourbon Whiskies"
2018-12-11,3122.14,1011300,"Single Barrel Bourbon Whiskies"
2018-12-11,110006.53,1011400,"Tennessee Whiskies"
2018-12-11,1107.39,1011500,"Bottled in Bond Bourbon"
2018-12-11,33079.85,1011600,"Straight Rye Whiskies"
2018-12-11,762.36,1011700,"Corn Whiskies"
2018-12-11,230491.22,1012100,"Canadian Whiskies"
2018-12-11,39888.66,1012200,"Scotch Whiskies"
2018-12-11,22189.7,1012300,"Single Malt Scotch"
2018-12-11,29208.39,1012400,"Irish Whiskies"
